domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand.1,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable,Exchange Rate,price_eur
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01624-luminor-logo.html,PNPAM01624,"https://www.panerai.com/content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png.transform.global_square_image_960_2x.png 2x",PAM01624,Luminor,PANERAI,Watch,GBP,5300,Luminor Logo, - NON APPLICABLE,PAM01624,Luminor,,False,44mm,True,True,0.8312,6376.323387872954
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,PNPAM01628,"https://www.panerai.com/content/dam/rcq/pan/Yj/ix/l9/0U/QD/m7/y1/bn/NO/Bp/AQ/Yjixl90UQDm7y1bnNOBpAQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Yj/ix/l9/0U/QD/m7/y1/bn/NO/Bp/AQ/Yjixl90UQDm7y1bnNOBpAQ.png.transform.global_square_image_960_2x.png 2x",PAM01628,Luminor,PANERAI,Watch,GBP,9100,Luminor Tre Giorni,Black - NON APPLICABLE,PAM01628,Luminor,Black,False,47mm,True,True,0.8312,10948.026948989413
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,PNPAM00914,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/6/1976976.png.transform.global_square_image_960.png, /content/dam/rcq/pan/19/76/97/6/1976976.png.transform.global_square_image_960_2x.png 2x",PAM00914,Luminor,PANERAI,Watch,GBP,6100,Luminor 8 Giorni,Beige - Brown,PAM00914,Luminor,Beige,False,44mm,True,True,0.8312,7338.787295476419
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,PNPAM00915,"https://www.panerai.com/content/dam/rcq/pan/19/76/97/8/1976978.png.transform.global_square_image_960.png, /content/dam/rcq/pan/19/76/97/8/1976978.png.transform.global_square_image_960_2x.png 2x",PAM00915,Luminor,PANERAI,Watch,GBP,6500,Luminor 8 Giorni,Beige - Black,PAM00915,Luminor,Beige,False,44mm,True,True,0.8312,7820.019249278152
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,PNPAM01655,"https://www.panerai.com/content/dam/rcq/pan/e9/Th/s-/TJ/Qb/O4/jj/lv/sz/Pl/Cg/e9Ths-TJQbO4jjlvszPlCg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/e9/Th/s-/TJ/Qb/O4/jj/lv/sz/Pl/Cg/e9Ths-TJQbO4jjlvszPlCg.png.transform.global_square_image_960_2x.png 2x",PAM01655,Luminor,PANERAI,Watch,GBP,7000,Luminor Destro Otto Giorni,Black - NON APPLICABLE,PAM01655,Luminor,Black,False,44mm,False,True,0.8312,8421.559191530318
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00422-luminor-marina.html,PNPAM00422,"https://www.panerai.com/content/dam/rcq/pan/79/27/54/792754.png.transform.global_square_image_960.png, /content/dam/rcq/pan/79/27/54/792754.png.transform.global_square_image_960_2x.png 2x",PAM00422,Luminor,PANERAI,Watch,GBP,9800,Luminor Marina,Beige - Brown,PAM00422,Luminor,Beige,False,47mm,True,True,0.8312,11790.182868142443
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,PNPAM01371,"https://www.panerai.com/content/dam/rcq/pan/22/37/62/1/2237621.png.transform.global_square_image_960.png, /content/dam/rcq/pan/22/37/62/1/2237621.png.transform.global_square_image_960_2x.png 2x",PAM01371,Luminor,PANERAI,Watch,GBP,6700,Luminor Quaranta,Tone on Tone - Black,PAM01371,Luminor,Tone on Tone,False,40mm,True,True,0.8312,8060.635226179018
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,PNPAM01370,"https://www.panerai.com/content/dam/rcq/pan/22/37/38/8/2237388.png.transform.global_square_image_960.png, /content/dam/rcq/pan/22/37/38/8/2237388.png.transform.global_square_image_960_2x.png 2x",PAM01370,Luminor,PANERAI,Watch,GBP,6700,Luminor Quaranta,Tone on Tone - Dark blue,PAM01370,Luminor,Tone on Tone,False,40mm,True,True,0.8312,8060.635226179018
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,PNPAM01372,"https://www.panerai.com/content/dam/rcq/pan/22/37/63/5/2237635.png.transform.global_square_image_960.png, /content/dam/rcq/pan/22/37/63/5/2237635.png.transform.global_square_image_960_2x.png 2x",PAM01372,Luminor,PANERAI,Watch,GBP,6700,Luminor Quaranta,Tone on Tone - Black,PAM01372,Luminor,Tone on Tone,False,40mm,True,True,0.8312,8060.635226179018
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,PNPAM01408,"https://www.panerai.com/content/dam/rcq/pan/pu/aD/jt/aE/O0/26/tP/OJ/oT/Bp/rQ/puaDjtaEO026tPOJoTBprQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/pu/aD/jt/aE/O0/26/tP/OJ/oT/Bp/rQ/puaDjtaEO026tPOJoTBprQ.png.transform.global_square_image_960_2x.png 2x",PAM01408,Luminor,PANERAI,Watch,GBP,8000,Luminor Quaranta Steel DLC Luna Rossa,Dark blue - Black,PAM01408,Luminor,Dark blue,True,40mm,False,True,0.8312,9624.639076034648
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,PNPAM01526,"https://www.panerai.com/content/dam/rcq/pan/Md/ZK/Mk/so/T-/WM/Dd/Gj/iD/83/3Q/MdZKMksoT-WMDdGjiD833Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Md/ZK/Mk/so/T-/WM/Dd/Gj/iD/83/3Q/MdZKMksoT-WMDdGjiD833Q.png.transform.global_square_image_960_2x.png 2x",PAM01526,Luminor,PANERAI,Watch,GBP,11400,Luminor Quaranta Carbotech™,None - ,PAM01526,Luminor,,False,40mm,True,True,0.8312,13715.110683349374
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01314-luminor-marina.html,PNPAM01314,"https://www.panerai.com/content/dam/rcq/pan/20/66/83/3/2066833.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/66/83/3/2066833.png.transform.global_square_image_960_2x.png 2x",PAM01314,Luminor,PANERAI,Watch,GBP,7600,Luminor Marina,Green - Black,PAM01314,Luminor,Green,False,44mm,True,True,0.8312,9143.407122232915
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01313-luminor-marina.html,PNPAM01313,"https://www.panerai.com/content/dam/rcq/pan/20/50/96/8/2050968.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/50/96/8/2050968.png.transform.global_square_image_960_2x.png 2x",PAM01313,Luminor,PANERAI,Watch,GBP,7600,Luminor Marina,Beige - Dark blue,PAM01313,Luminor,Beige,False,44mm,True,True,0.8312,9143.407122232915
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01312-luminor-marina.html,PNPAM01312,"https://www.panerai.com/content/dam/rcq/pan/13/33/02/5/1333025.png.transform.global_square_image_960.png, /content/dam/rcq/pan/13/33/02/5/1333025.png.transform.global_square_image_960_2x.png 2x",PAM01312,Luminor,PANERAI,Watch,GBP,7600,Luminor Marina,ecru - Black,PAM01312,Luminor,ecru,False,44mm,True,True,0.8312,9143.407122232915
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,PNPAM01157,"https://www.panerai.com/.transform.global_square_image_960.png, .transform.global_square_image_960_2x.png 2x",PAM01157,Luminor,PANERAI,Watch,GBP,8100,Luminor Marina Blu Profondo,Blue - Blue,PAM01157,Luminor,Blue,False,44mm,True,True,0.8312,9744.94706448508
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,PNPAM01356,"https://www.panerai.com/content/dam/rcq/pan/FF/Z2/2b/k8/8U/2t/vY/Zq/vQ/Hk/ew/FFZ22bk88U2tvYZqvQHkew.png.transform.global_square_image_960.png, /content/dam/rcq/pan/FF/Z2/2b/k8/8U/2t/vY/Zq/vQ/Hk/ew/FFZ22bk88U2tvYZqvQHkew.png.transform.global_square_image_960_2x.png 2x",PAM01356,Luminor,PANERAI,Watch,GBP,8100,Luminor Marina Verde Smeraldo,Tone on Tone - ,PAM01356,Luminor,Tone on Tone,False,44mm,True,True,0.8312,9744.94706448508
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,PNPAM01358,"https://www.panerai.com/content/dam/rcq/pan/lZ/NS/WG/DT/SU/6n/_D/AU/TR/u9/4w/lZNSWGDTSU6n_DAUTRu94w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/lZ/NS/WG/DT/SU/6n/_D/AU/TR/u9/4w/lZNSWGDTSU6n_DAUTRu94w.png.transform.global_square_image_960_2x.png 2x",PAM01358,Luminor,PANERAI,Watch,GBP,8100,Luminor Marina Grigio Roccia,Dark grey - Grey,PAM01358,Luminor,Dark grey,False,44mm,True,True,0.8312,9744.94706448508
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01564-luminor-marina.html,PNPAM01564,"https://www.panerai.com/content/dam/rcq/pan/hL/4I/et/U6/QE/eu/A_/Lg/ui/EH/yw/hL4IetU6QEeuA_LguiEHyw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/hL/4I/et/U6/QE/eu/A_/Lg/ui/EH/yw/hL4IetU6QEeuA_LguiEHyw.png.transform.global_square_image_960_2x.png 2x",PAM01564,Luminor,PANERAI,Watch,GBP,8200,Luminor Marina, - ,PAM01564,Luminor,,False,44mm,True,True,0.8312,9865.255052935514
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01316-luminor-marina.html,PNPAM01316,"https://www.panerai.com/content/dam/rcq/pan/20/67/57/5/2067575.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/67/57/5/2067575.png.transform.global_square_image_960_2x.png 2x",PAM01316,Luminor,PANERAI,Watch,GBP,8200,Luminor Marina, - ,PAM01316,Luminor,,False,44mm,True,True,0.8312,9865.255052935514
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01562-luminor-marina.html,PNPAM01562,"https://www.panerai.com/content/dam/rcq/pan/M6/Pk/iZ/L7/9k/ah/Z5/2k/kt/96/zA/M6PkiZL79kahZ52kkt96zA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/M6/Pk/iZ/L7/9k/ah/Z5/2k/kt/96/zA/M6PkiZL79kahZ52kkt96zA.png.transform.global_square_image_960_2x.png 2x",PAM01562,Luminor,PANERAI,Watch,GBP,8200,Luminor Marina, - ,PAM01562,Luminor,,False,44mm,False,True,0.8312,9865.255052935514
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,PNPAM01412,"https://www.panerai.com/content/dam/rcq/pan/WD/s9/Ir/E8/1U/W1/1z/LK/wp/X3/eg/WDs9IrE81UW11zLKwpX3eg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/WD/s9/Ir/E8/1U/W1/1z/LK/wp/X3/eg/WDs9IrE81UW11zLKwpX3eg.png.transform.global_square_image_960_2x.png 2x",PAM01412,Luminor,PANERAI,Watch,GBP,8500,Luminor Marina Navy SEALs,Black - NON APPLICABLE,PAM01412,Luminor,Black,False,44mm,False,True,0.8312,10226.179018286814
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,PNPAM02661,"https://www.panerai.com/content/dam/rcq/pan/tf/Qi/Fr/c6/N0/a0/0g/db/jj/Fe/HQ/tfQiFrc6N0a00gdbjjFeHQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/tf/Qi/Fr/c6/N0/a0/0g/db/jj/Fe/HQ/tfQiFrc6N0a00gdbjjFeHQ.png.transform.global_square_image_960_2x.png 2x",PAM02661,Luminor,PANERAI,Watch,GBP,12800,Luminor Marina Carbotech™,Black - Black,PAM02661,Luminor,Black,False,44mm,True,True,0.8312,15399.422521655437
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,PNPAM02662,"https://www.panerai.com/content/dam/rcq/pan/jI/YP/db/-_/gk/-Z/4g/V3/KL/fH/hw/jIYPdb-_gk-Z4gV3KLfHhw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/jI/YP/db/-_/gk/-Z/4g/V3/KL/fH/hw/jIYPdb-_gk-Z4gV3KLfHhw.png.transform.global_square_image_960_2x.png 2x",PAM02662,Luminor,PANERAI,Watch,GBP,14100,Luminor Marina TuttoGrigio,Tone on Tone - Black,PAM02662,Luminor,Tone on Tone,False,44mm,False,True,0.8312,16963.42637151107
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,PNPAM01112,"https://www.panerai.com/content/dam/rcq/pan/20/35/33/1/2035331.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/35/33/1/2035331.png.transform.global_square_image_960_2x.png 2x",PAM01112,Luminor,PANERAI,Watch,GBP,23100,Luminor Marina Goldtech™ ,Dark blue - NON APPLICABLE,PAM01112,Luminor,Dark blue,False,44mm,True,True,0.8312,27791.145332050048
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,PNPAM01365,"https://www.panerai.com/content/dam/rcq/pan/Y3/Ur/5m/cW/eE/2i/Vb/UT/0U/dD/_Q/Y3Ur5mcWeE2iVbUT0UdD_Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Y3/Ur/5m/cW/eE/2i/Vb/UT/0U/dD/_Q/Y3Ur5mcWeE2iVbUT0UdD_Q.png.transform.global_square_image_960_2x.png 2x",PAM01365,Luminor,PANERAI,Watch,GBP,7900,Luminor Quaranta BiTempo,Tone on Tone - Black,PAM01365,Luminor,Tone on Tone,False,40mm,True,True,0.8312,9504.331087584214
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,PNPAM01367,"https://www.panerai.com/content/dam/rcq/pan/cT/72/jj/M5/dk/ul/dw/3v/os/bm/yA/cT72jjM5dkuldw3vosbmyA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/cT/72/jj/M5/dk/ul/dw/3v/os/bm/yA/cT72jjM5dkuldw3vosbmyA.png.transform.global_square_image_960_2x.png 2x",PAM01367,Luminor,PANERAI,Watch,GBP,7900,Luminor Quaranta BiTempo,Tone on Tone - Black,PAM01367,Luminor,Tone on Tone,False,40mm,True,True,0.8312,9504.331087584214
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,PNPAM01404,"https://www.panerai.com/content/dam/rcq/pan/dR/L_/ja/Wk/g0/Oy/gn/AO/bi/3g/zQ/dRL_jaWkg0OygnAObi3gzQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/dR/L_/ja/Wk/g0/Oy/gn/AO/bi/3g/zQ/dRL_jaWkg0OygnAObi3gzQ.png.transform.global_square_image_960_2x.png 2x",PAM01404,Luminor,PANERAI,Watch,GBP,8300,Luminor Quaranta BiTempo Luna Rossa,Dark blue - Black,PAM01404,Luminor,Dark blue,False,40mm,True,True,0.8312,9985.563041385947
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,PNPAM01640,"https://www.panerai.com/content/dam/rcq/pan/aM/m1/Ze/Nh/Rv/-b/xU/QT/4-/pI/4w/aMm1ZeNhRv-bxUQT4-pI4w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/aM/m1/Ze/Nh/Rv/-b/xU/QT/4-/pI/4w/aMm1ZeNhRv-bxUQT4-pI4w.png.transform.global_square_image_960_2x.png 2x",PAM01640,Luminor,PANERAI,Watch,GBP,8500,Luminor Quaranta BiTempo, - ,PAM01640,Luminor,,False,40mm,True,True,0.8312,10226.179018286814
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,PNPAM01641,"https://www.panerai.com/content/dam/rcq/pan/2E/ht/w7/vn/QG/e9/a2/cd/0B/Un/zw/2Ehtw7vnQGe9a2cd0BUnzw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/2E/ht/w7/vn/QG/e9/a2/cd/0B/Un/zw/2Ehtw7vnQGe9a2cd0BUnzw.png.transform.global_square_image_960_2x.png 2x",PAM01641,Luminor,PANERAI,Watch,GBP,21900,Luminor Quaranta BiTempo Goldtech™,Tone on Tone - Black,PAM01641,Luminor,Tone on Tone,False,40mm,True,True,0.8312,26347.44947064485
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,PNPAM01360,"https://www.panerai.com/content/dam/rcq/pan/02/cf/yz/Dr/LU/KR/Cw/IE/Wf/jN/7Q/02cfyzDrLUKRCwIEWfjN7Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/02/cf/yz/Dr/LU/KR/Cw/IE/Wf/jN/7Q/02cfyzDrLUKRCwIEWfjN7Q.png.transform.global_square_image_960_2x.png 2x",PAM01360,Luminor,PANERAI,Watch,GBP,9200,Luminor BiTempo Power Reserve,Tone on Tone - Black,PAM01360,Luminor,Tone on Tone,False,44mm,True,True,0.8312,11068.334937439846
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,PNPAM01361,"https://www.panerai.com/content/dam/rcq/pan/kw/70/SN/pe/40/ih/9r/kj/Ma/0r/pA/kw70SNpe40ih9rkjMa0rpA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/kw/70/SN/pe/40/ih/9r/kj/Ma/0r/pA/kw70SNpe40ih9rkjMa0rpA.png.transform.global_square_image_960_2x.png 2x",PAM01361,Luminor,PANERAI,Watch,GBP,9200,Luminor BiTempo Power Reserve,Tone on Tone - Dark blue,PAM01361,Luminor,Tone on Tone,False,44mm,True,True,0.8312,11068.334937439846
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01441-luminor-gmt.html,PNPAM01441,"https://www.panerai.com/content/dam/rcq/pan/17/12/33/2/1712332.png.transform.global_square_image_960.png, /content/dam/rcq/pan/17/12/33/2/1712332.png.transform.global_square_image_960_2x.png 2x",PAM01441,Luminor,PANERAI,Watch,GBP,12900,Luminor GMT,Blue - Black,PAM01441,Luminor,Blue,False,44mm,True,True,0.8312,15519.73051010587
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,PNPAM01674,"https://www.panerai.com/content/dam/rcq/pan/v8/FD/--/5w/SD/S9/HU/5r/yx/ng/6w/v8FD--5wSDS9HU5ryxng6w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/v8/FD/--/5w/SD/S9/HU/5r/yx/ng/6w/v8FD--5wSDS9HU5ryxng6w.png.transform.global_square_image_960_2x.png 2x",PAM01674,Luminor,PANERAI,Watch,GBP,16500,Luminor GMT Power Reserve Ceramica, - ,PAM01674,Luminor,,False,44mm,False,True,0.8312,19850.81809432146
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,PNPAM01218,"https://www.panerai.com/content/dam/rcq/pan/21/48/54/0/2148540.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/48/54/0/2148540.png.transform.global_square_image_960_2x.png 2x",PAM01218,Luminor,PANERAI,Watch,GBP,8700,Luminor Chrono,Tone on Tone - Black,PAM01218,Luminor,Tone on Tone,False,44mm,True,True,0.8312,10466.79499518768
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,PNPAM01109,"https://www.panerai.com/content/dam/rcq/pan/21/48/44/9/2148449.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/48/44/9/2148449.png.transform.global_square_image_960_2x.png 2x",PAM01109,Luminor,PANERAI,Watch,GBP,8700,Luminor Chrono,Tone on Tone - Black,PAM01109,Luminor,Tone on Tone,False,44mm,True,True,0.8312,10466.79499518768
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,PNPAM01110,"https://www.panerai.com/content/dam/rcq/pan/21/48/49/9/2148499.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/48/49/9/2148499.png.transform.global_square_image_960_2x.png 2x",PAM01110,Luminor,PANERAI,Watch,GBP,9300,Luminor Chrono,NON APPLICABLE - NON APPLICABLE,PAM01110,Luminor,NON APPLICABLE,False,44mm,True,True,0.8312,11188.642925890279
panerai.com,panerai_all,https://www.panerai.com/gb/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_GBP,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01548-luminor-chrono.html,PNPAM01548,"https://www.panerai.com/content/dam/rcq/pan/dg/nr/gl/Hj/gk/St/ok/QE/1_/oW/Ug/dgnrglHjgkStokQE1_oWUg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/dg/nr/gl/Hj/gk/St/ok/QE/1_/oW/Ug/dgnrglHjgkStokQE1_oWUg.png.transform.global_square_image_960_2x.png 2x",PAM01548,Luminor,PANERAI,Watch,GBP,9300,Luminor Chrono,NON APPLICABLE - NON APPLICABLE,PAM01548,Luminor,NON APPLICABLE,False,44mm,True,True,0.8312,11188.642925890279
